account_id,company_name,segment,industry,region,arr,signup_date
ACC-01237,Rivera-Carter,SMB,EdTech,Northeast,24834.92,2025-08-19
ACC-01238,"Moreno, Barajas and Colon",SMB,InsurTech,South,22409.82,2026-05-22
ACC-01239,"Smith, Caldwell and Griffin",SMB,E-commerce,EMEA,24454.29,2024-01-01
ACC-01240,"Austin, Oliver and Haley",Mid-Market,E-commerce,West,80981.11,2024-02-01
ACC-01241,"Blackwell, James and Hogan",SMB,Data Infrastructure,South,18628.64,2025-12-29
ACC-01242,Cruz PLC,SMB,EdTech,South,17267.02,2025-11-09
ACC-01243,"Campbell, Pruitt and Short",SMB,Cybersecurity,Midwest,17442.17,2026-05-13
ACC-01244,Robertson-Hicks,Enterprise,EdTech,Midwest,179425.97,2025-11-17
ACC-01245,Williams-Villanueva,SMB,FinTech,West,19022.62,2024-05-27
ACC-01246,Flores Inc,Mid-Market,Logistics,South,88373.38,2024-05-19
ACC-01247,Jackson PLC,SMB,EdTech,South,23190.9,2025-12-13
ACC-01248,"Smith, Jones and Santiago",Mid-Market,EdTech,EMEA,36686.83,2025-06-05
ACC-01249,Hancock Group,SMB,Logistics,South,14040.22,2024-07-09
ACC-01250,Harris Ltd,SMB,FinTech,EMEA,16468.67,2026-01-18
ACC-01251,"Rowe, Lucas and Case",SMB,InsurTech,Northeast,14984.24,2025-07-13
ACC-01252,"Parks, Johnson and Love",Mid-Market,FinTech,West,61929.72,2025-12-22
ACC-01253,Miller Inc,SMB,Data Infrastructure,South,24349.54,2024-03-22
ACC-01254,Bauer PLC,SMB,InsurTech,Northeast,15903.92,2024-03-21
ACC-01255,Andrews and Sons,SMB,Data Infrastructure,West,12168.93,2025-10-07
ACC-01256,Russell-Hayes,Mid-Market,HealthTech,EMEA,76876.39,2024-11-15
ACC-01257,Hamilton-Smith,Mid-Market,E-commerce,EMEA,75604.26,2025-04-25
ACC-01258,"Wilson, Smith and Cortez",SMB,Logistics,EMEA,20474.85,2025-03-07
ACC-01259,Avila PLC,SMB,Legal Tech,Northeast,10847.64,2025-12-12
ACC-01260,Haynes Inc,Enterprise,Legal Tech,EMEA,170737.37,2025-10-06
ACC-01261,Reilly-Rodriguez,SMB,Cybersecurity,EMEA,8877.54,2024-10-25
ACC-01262,"Turner, Miller and Hubbard",Mid-Market,Data Infrastructure,West,43643.02,2024-03-25
ACC-01263,James-Short,SMB,HealthTech,Northeast,12284.87,2025-09-22
ACC-01264,Wells PLC,SMB,Legal Tech,West,20604.3,2025-09-10
ACC-01265,Taylor Group,SMB,Data Infrastructure,Midwest,19205.65,2025-01-13
ACC-01266,"Phillips, Walters and Evans",Mid-Market,Legal Tech,Midwest,56519.7,2026-03-29
ACC-01267,"Wong, Bernard and Smith",SMB,FinTech,Northeast,24729.22,2024-05-28
ACC-01268,"Thomas, Williams and Armstrong",Mid-Market,Cybersecurity,South,73929.48,2025-02-26
ACC-01269,Medina-Arroyo,Mid-Market,HR Tech,South,72189.94,2024-06-20
ACC-01270,Clark-Figueroa,SMB,E-commerce,West,18918.44,2026-02-12
ACC-01271,"Cooper, Gutierrez and Brewer",Mid-Market,FinTech,Midwest,55160.97,2025-05-02
ACC-01272,"Thomas, White and Jensen",SMB,InsurTech,Midwest,14456.61,2025-12-23
ACC-01273,Lee-White,SMB,Legal Tech,Midwest,17017.52,2025-03-21
ACC-01274,"Phelps, York and Randolph",SMB,Logistics,South,19534.39,2025-06-26
ACC-01275,"Murray, Dunn and Roberts",Mid-Market,FinTech,West,84651.29,2025-10-14
ACC-01276,King and Sons,SMB,EdTech,EMEA,23606.71,2026-05-28
ACC-01277,"Carpenter, Lynn and Howard",SMB,Legal Tech,Northeast,21639.38,2024-09-18
ACC-01278,"Rios, Garcia and Harvey",Mid-Market,EdTech,South,75254.82,2026-02-06
ACC-01279,Stewart Group,SMB,Data Infrastructure,Midwest,16839.19,2025-11-24
ACC-01280,Jensen-Torres,Mid-Market,Cybersecurity,Northeast,60594.82,2025-11-19
ACC-01281,"Hernandez, Knight and Aguirre",SMB,HealthTech,West,14991.23,2025-06-21
ACC-01282,Jackson-Edwards,SMB,Logistics,Northeast,11730.08,2024-10-17
ACC-01283,Joseph Ltd,SMB,FinTech,West,18529.75,2024-02-28
ACC-01284,Hill-Ward,Enterprise,HR Tech,EMEA,287805.69,2025-12-26
ACC-01285,"Quinn, Humphrey and Ford",Enterprise,HealthTech,EMEA,130271.25,2025-11-03
ACC-01286,Hampton-Tucker,Mid-Market,Data Infrastructure,Midwest,83240.11,2025-12-13
ACC-01287,Thompson PLC,SMB,Legal Tech,South,19228.12,2024-03-18
ACC-01288,Wilkinson and Sons,Mid-Market,Legal Tech,South,69994.4,2025-11-14
ACC-01289,"Gonzalez, Gross and Sims",Mid-Market,E-commerce,Northeast,35527.79,2024-03-16
ACC-01290,"Jones, Smith and Hunter",SMB,FinTech,South,14606.04,2024-03-02
ACC-01291,Hess PLC,SMB,Legal Tech,Midwest,15489.77,2025-05-18
ACC-01292,Hammond-Lewis,Enterprise,HR Tech,EMEA,211716.68,2025-10-22
ACC-01293,Arnold PLC,SMB,Cybersecurity,EMEA,21068.02,2024-08-11
ACC-01294,"Kennedy, Rowe and Diaz",Mid-Market,HealthTech,South,71501.02,2024-04-15
ACC-01295,Vance PLC,SMB,HealthTech,EMEA,20368.27,2026-03-06
ACC-01296,"Vincent, Anderson and Mason",SMB,Logistics,Midwest,19098.71,2024-01-01
ACC-01297,Sanders PLC,Enterprise,EdTech,Northeast,136998.32,2024-12-03
ACC-01298,Bates PLC,Enterprise,Data Infrastructure,West,249768.73,2026-02-28
ACC-01299,"Martin, Palmer and Griffin",SMB,EdTech,South,22348.84,2026-03-10
ACC-01300,Knight PLC,Mid-Market,HealthTech,EMEA,39680.04,2025-01-28
ACC-01301,"Brennan, Thomas and Dennis",Enterprise,Logistics,West,265845.6,2025-01-02
ACC-01302,Williams-Juarez,SMB,Legal Tech,South,8938.31,2025-10-24
ACC-01303,Brown LLC,SMB,InsurTech,Northeast,9367.77,2025-04-15
ACC-01304,Williams and Sons,Mid-Market,Legal Tech,Midwest,36480.19,2024-02-10
ACC-01305,"Velez, Ward and Harrison",Enterprise,HR Tech,Northeast,305723.51,2024-04-19
ACC-01306,Keith-Williams,Mid-Market,E-commerce,South,30516.06,2025-10-09
ACC-01307,"Nguyen, Padilla and Boyd",SMB,HR Tech,Midwest,8606.87,2024-01-26
ACC-01308,Davenport-Baker,Mid-Market,Data Infrastructure,Midwest,56800.12,2024-03-05
ACC-01309,"Hudson, Bennett and Gray",Mid-Market,Legal Tech,South,59706.1,2026-05-04
ACC-01310,"Valdez, Houston and Black",Mid-Market,FinTech,West,47053.53,2024-12-11
ACC-01311,Kaufman-Walker,Mid-Market,FinTech,South,32682.16,2026-04-06
ACC-01312,Gomez-Parrish,Mid-Market,InsurTech,South,86105.84,2025-07-03
ACC-01313,Sparks-Eaton,SMB,Data Infrastructure,Midwest,23721.87,2024-02-07
ACC-01314,Shaw and Sons,Mid-Market,Logistics,West,55629.28,2025-09-25
ACC-01315,Martin-Jones,SMB,Cybersecurity,West,10928.23,2024-02-21
ACC-01316,"Campbell, Hernandez and Moore",Enterprise,HealthTech,South,279480.03,2026-05-05
ACC-01317,"Love, Wilson and Hall",Mid-Market,HealthTech,West,57314.33,2026-03-29
ACC-01318,Cortez-Olson,Mid-Market,HealthTech,Midwest,52703.75,2026-04-10
ACC-01319,Mendoza-Garza,Mid-Market,EdTech,Northeast,32852.16,2025-12-01
ACC-01320,"Whitaker, Johnson and Williams",Mid-Market,Cybersecurity,Northeast,79367.76,2026-03-23
ACC-01321,"Vargas, Taylor and Hunt",SMB,FinTech,EMEA,10948.61,2024-03-05
ACC-01322,"Thomas, Jackson and Nielsen",SMB,Cybersecurity,South,10856.86,2025-01-13
ACC-01323,"Mullen, Greene and Elliott",Mid-Market,Logistics,Midwest,85168.91,2024-02-11
ACC-01324,Johns Ltd,SMB,Data Infrastructure,South,21220.25,2024-01-17
ACC-01325,"Nicholson, Valentine and Robinson",Enterprise,HealthTech,West,92239.44,2024-04-01
ACC-01326,"Haney, Dillon and Jackson",Mid-Market,Data Infrastructure,Northeast,52054.45,2026-04-06
ACC-01327,Burke-Norton,Mid-Market,Logistics,Midwest,38400.41,2025-10-17
ACC-01328,Hanson PLC,SMB,Logistics,South,12067.31,2024-06-27
ACC-01329,Jackson-Jennings,Mid-Market,FinTech,EMEA,36700.03,2025-05-26
ACC-01330,Carlson-Jones,Mid-Market,HealthTech,Northeast,47610.48,2024-01-05
ACC-01331,Cruz-Rodriguez,Mid-Market,HR Tech,West,89129.23,2024-04-07
ACC-01332,Mills PLC,Mid-Market,InsurTech,EMEA,39252.95,2026-02-27
ACC-01333,"Barnes, Hernandez and Davis",Mid-Market,HR Tech,Northeast,28449.49,2024-04-25
ACC-01334,Valenzuela-Greene,Mid-Market,Logistics,South,36461.05,2025-11-17
ACC-01335,"Gordon, Wilson and Olson",Enterprise,FinTech,Northeast,178370.0,2025-03-21
ACC-01336,Winters PLC,SMB,Data Infrastructure,South,8736.4,2026-01-28
ACC-01337,Prince Ltd,SMB,InsurTech,Midwest,10686.78,2024-01-30
ACC-01338,"Reynolds, Fisher and Golden",SMB,HealthTech,West,23216.35,2026-01-08
ACC-01339,"Moreno, Perez and Lang",SMB,Data Infrastructure,Northeast,15124.13,2026-02-04
ACC-01340,Bell-Ballard,Mid-Market,E-commerce,Midwest,75633.39,2024-11-29
ACC-01341,"Johnston, Coleman and Scott",SMB,HR Tech,South,22788.07,2025-01-19
ACC-01342,Kent Inc,Enterprise,HealthTech,South,271378.6,2024-02-25
ACC-01343,George-Stephens,Enterprise,Cybersecurity,Midwest,377645.01,2025-04-10
ACC-01344,Lopez-Fletcher,SMB,E-commerce,Midwest,15781.58,2024-07-17
ACC-01345,Lane Inc,Mid-Market,Legal Tech,Midwest,46832.94,2024-02-02
ACC-01346,"Smith, Pena and Watts",Mid-Market,FinTech,Northeast,33872.6,2026-05-22
ACC-01347,Ortiz-Rodriguez,SMB,EdTech,Midwest,20925.77,2024-08-13
ACC-01348,Pearson-King,Enterprise,Data Infrastructure,Midwest,334759.56,2025-10-15
ACC-01349,"Henderson, Diaz and Hill",Enterprise,Cybersecurity,EMEA,390742.11,2026-05-25
ACC-01350,"Sanders, Harris and Arnold",SMB,EdTech,EMEA,16316.63,2024-08-09
ACC-01351,"Olson, Wood and Peters",Mid-Market,Logistics,Northeast,25942.75,2025-03-14
ACC-01352,Hinton-Lane,Mid-Market,HR Tech,Midwest,46274.24,2025-08-16
ACC-01353,"Sanders, Taylor and Shields",SMB,Data Infrastructure,Midwest,23533.83,2024-01-06
ACC-01354,Adkins Group,SMB,FinTech,West,24851.65,2026-01-21
ACC-01355,"Avery, Garcia and Romero",Mid-Market,FinTech,South,59522.91,2025-05-05
ACC-01356,Owen-Mendez,Mid-Market,HealthTech,South,57193.53,2024-03-26
ACC-01357,"Mann, Martin and Oconnell",Mid-Market,FinTech,South,86745.7,2024-05-15
ACC-01358,Brock and Sons,SMB,HR Tech,West,8270.81,2025-11-16
ACC-01359,Frost-Graham,SMB,Logistics,EMEA,20703.87,2024-01-25
ACC-01360,Baker LLC,Enterprise,Logistics,Midwest,361001.7,2025-02-19
ACC-01361,Lynch Ltd,SMB,E-commerce,South,19966.34,2024-01-02
ACC-01362,Arias-Morales,Mid-Market,HealthTech,South,83073.24,2024-12-06
ACC-01363,"Meyer, Dawson and Harper",SMB,Legal Tech,South,20799.1,2025-12-15
ACC-01364,Bowman Group,Enterprise,InsurTech,EMEA,336288.41,2026-03-17
ACC-01365,Harris Ltd,Mid-Market,Data Infrastructure,Northeast,72824.45,2024-02-26
ACC-01366,"Mitchell, Johnson and Greene",SMB,E-commerce,West,9886.43,2025-01-09
ACC-01367,"Hale, Gilbert and Craig",SMB,FinTech,Northeast,14229.36,2025-10-25
ACC-01368,Allen-Smith,Mid-Market,HealthTech,EMEA,71106.91,2024-07-28
ACC-01369,Miller LLC,SMB,E-commerce,Midwest,17173.78,2025-10-26
ACC-01370,Gomez-Foster,SMB,Data Infrastructure,Midwest,20803.95,2026-02-18
ACC-01371,"Gonzalez, Smith and Padilla",SMB,E-commerce,Northeast,16560.62,2025-03-09
ACC-01372,Dunn Ltd,SMB,HealthTech,Northeast,13868.85,2025-05-12
ACC-01373,"Herman, Bailey and Richmond",SMB,HealthTech,South,20067.03,2025-11-25
ACC-01374,Perez-Mccarty,Mid-Market,Legal Tech,South,65361.83,2026-03-30
ACC-01375,Spears-Andrews,Mid-Market,HealthTech,Midwest,82973.71,2025-04-13
ACC-01376,Thompson-Hunter,SMB,EdTech,Midwest,12902.34,2024-03-19
ACC-01377,"Jones, Phillips and Arroyo",SMB,Legal Tech,West,19850.4,2025-05-23
ACC-01378,"Frye, Walter and Li",SMB,HR Tech,EMEA,24185.78,2024-01-24
ACC-01379,"Wright, Ramos and Bennett",SMB,InsurTech,Midwest,16056.38,2025-03-06
ACC-01380,Carrillo-Todd,SMB,FinTech,Northeast,11214.03,2024-01-23
ACC-01381,Maldonado-Mosley,Enterprise,HR Tech,EMEA,289848.33,2025-02-25
ACC-01382,Olson LLC,Mid-Market,E-commerce,South,63568.22,2025-12-14
ACC-01383,Reyes and Sons,SMB,InsurTech,South,15786.12,2025-08-03
ACC-01384,"Haynes, Mcbride and Gutierrez",SMB,Legal Tech,Midwest,21417.55,2024-08-20
ACC-01385,Black-Smith,SMB,Legal Tech,West,10521.75,2024-10-18
ACC-01386,Wright-Davis,SMB,Cybersecurity,EMEA,23710.24,2025-12-29
ACC-01387,"Goodman, Peterson and Spencer",SMB,Cybersecurity,Midwest,22268.64,2025-12-10
ACC-01388,Woods LLC,Enterprise,Cybersecurity,Midwest,163750.65,2024-02-12
ACC-01389,Shannon LLC,Enterprise,Data Infrastructure,Midwest,226675.48,2025-01-13
ACC-01390,Valentine Ltd,SMB,InsurTech,West,19314.41,2024-12-18
ACC-01391,Porter and Sons,SMB,Logistics,EMEA,24582.92,2025-06-30
ACC-01392,Moss LLC,SMB,FinTech,South,23828.17,2026-02-25
ACC-01393,Perez and Sons,SMB,Logistics,Northeast,10652.91,2026-01-26
ACC-01394,"Kelly, Maxwell and Wilson",SMB,InsurTech,Northeast,19003.15,2024-10-29
ACC-01395,Lowe Ltd,SMB,Legal Tech,EMEA,19337.09,2026-03-29
ACC-01396,Austin-Duran,Mid-Market,Logistics,Northeast,69794.55,2026-01-19
ACC-01397,"Rubio, Charles and Watson",SMB,FinTech,Midwest,19526.14,2024-04-29
ACC-01398,Vasquez-Galloway,SMB,EdTech,EMEA,22294.91,2025-04-01
ACC-01399,"Melton, Henry and Joyce",SMB,E-commerce,West,18338.57,2024-07-18
ACC-01400,"Ramirez, Walker and Ray",Mid-Market,HR Tech,Northeast,37721.52,2024-03-26
ACC-01401,Fox Group,SMB,Logistics,West,24589.27,2025-02-07
ACC-01402,Ayers-Johnson,SMB,E-commerce,EMEA,18286.32,2024-02-27
ACC-01403,Long-Parks,Enterprise,E-commerce,South,135863.24,2026-05-24
ACC-01404,Bryant Inc,SMB,EdTech,Northeast,8207.24,2024-12-19
ACC-01405,"Holmes, Stewart and Smith",SMB,Logistics,EMEA,9489.18,2026-01-15
ACC-01406,"Clark, Carpenter and Nguyen",Enterprise,EdTech,South,179476.55,2026-04-05
ACC-01407,"Hensley, Lopez and Baker",Mid-Market,EdTech,South,34071.9,2025-08-24
ACC-01408,Ruiz-Austin,Mid-Market,Cybersecurity,Midwest,44710.02,2025-06-21
ACC-01409,White-Coleman,Enterprise,HealthTech,EMEA,324395.36,2024-03-31
ACC-01410,Haynes-Watson,SMB,Legal Tech,South,10973.18,2025-04-18
ACC-01411,Ramirez-White,Mid-Market,Cybersecurity,Midwest,37090.42,2025-01-25
ACC-01412,Krause Ltd,SMB,Logistics,West,21987.59,2024-11-05
ACC-01413,Olsen Ltd,Mid-Market,Legal Tech,South,61353.27,2025-04-19
ACC-01414,Brock-Peters,SMB,FinTech,Midwest,12465.51,2025-10-17
ACC-01415,Gonzalez-Marsh,Mid-Market,Logistics,West,67497.84,2024-10-21
ACC-01416,"Hernandez, Shaffer and Thompson",SMB,Logistics,Midwest,8483.52,2026-02-22
ACC-01417,Taylor-Barry,SMB,HealthTech,EMEA,20674.61,2025-08-18
ACC-01418,"Holmes, Le and Floyd",SMB,EdTech,Northeast,18675.93,2025-05-02
ACC-01419,King-Garrison,Enterprise,HealthTech,Northeast,248883.02,2025-08-12
ACC-01420,Ross Ltd,SMB,Legal Tech,Midwest,17888.13,2024-05-29
ACC-01421,Brown LLC,SMB,Cybersecurity,Northeast,10776.25,2024-10-06
ACC-01422,Combs-Davis,SMB,E-commerce,West,12927.56,2025-06-26
ACC-01423,"Cook, Ward and Castro",Mid-Market,HealthTech,EMEA,37597.96,2025-10-05
ACC-01424,Cooper-Jenkins,SMB,HealthTech,EMEA,20794.68,2025-07-10
ACC-01425,Dillon-Mccarty,SMB,E-commerce,Northeast,12614.8,2025-12-15
ACC-01426,Ray Ltd,Mid-Market,HealthTech,EMEA,62703.03,2026-04-23
ACC-01427,"Ryan, Krause and Mitchell",SMB,Cybersecurity,EMEA,12784.1,2026-03-08
ACC-01428,Nunez-Freeman,SMB,E-commerce,Midwest,9741.1,2024-06-07
ACC-01429,"Griffin, Miller and Austin",SMB,HR Tech,EMEA,18428.28,2026-05-01
ACC-01430,Welch-Thomas,Enterprise,InsurTech,EMEA,307702.12,2026-04-01
ACC-01431,Davidson LLC,SMB,Logistics,West,9981.62,2024-05-14
ACC-01432,Welch-Duncan,Enterprise,Logistics,Northeast,186587.77,2025-01-06
ACC-01433,Miller LLC,SMB,Logistics,EMEA,16893.06,2024-12-16
ACC-01434,Edwards Ltd,SMB,Legal Tech,West,20655.82,2024-05-01
ACC-01435,Page-Jacobs,SMB,Cybersecurity,Midwest,13226.28,2024-08-02
ACC-01436,Nelson-Wallace,SMB,HealthTech,South,19743.91,2026-03-13
ACC-01437,Adkins-Meyer,SMB,FinTech,South,20874.68,2024-02-13
ACC-01438,Gutierrez-White,SMB,FinTech,EMEA,18083.99,2025-04-25
ACC-01439,Martinez and Sons,SMB,Legal Tech,West,9126.21,2025-11-14
ACC-01440,"King, Manning and Brady",SMB,HealthTech,West,23641.67,2024-07-29
ACC-01441,Jackson Inc,Mid-Market,HR Tech,Midwest,68589.04,2024-01-30
ACC-01442,Brown Group,SMB,Legal Tech,EMEA,13913.22,2024-06-13
ACC-01443,"Brown, Wise and Warren",Mid-Market,Data Infrastructure,Midwest,57819.1,2024-03-10
ACC-01444,Garcia PLC,SMB,Data Infrastructure,West,16990.26,2026-01-02
ACC-01445,Miller Group,SMB,Legal Tech,Midwest,23328.22,2025-07-04
ACC-01446,Perez-Rojas,SMB,HealthTech,Midwest,23648.11,2026-05-21
ACC-01447,Sims-Anderson,Mid-Market,E-commerce,EMEA,37033.18,2025-11-20
ACC-01448,Johnson Ltd,Enterprise,Cybersecurity,Northeast,394203.35,2025-03-10
ACC-01449,Dalton-Nguyen,SMB,HR Tech,South,9918.37,2024-11-17
ACC-01450,Mcdonald-Pitts,SMB,HealthTech,EMEA,10310.51,2026-02-19
ACC-01451,Dunn-Taylor,SMB,Legal Tech,EMEA,20276.32,2024-03-25
ACC-01452,"Ryan, Garza and Bryant",SMB,HealthTech,South,12821.39,2025-09-06
ACC-01453,"Fields, Elliott and Mills",Mid-Market,Logistics,Midwest,61004.53,2024-10-24
ACC-01454,"Ferguson, Stout and Olson",Enterprise,EdTech,Midwest,355599.86,2026-05-11
ACC-01455,Ballard Group,Mid-Market,E-commerce,Midwest,25831.08,2025-11-21
ACC-01456,Diaz-Green,SMB,HealthTech,South,15446.99,2025-11-05
ACC-01457,Smith-Mills,Mid-Market,HealthTech,Midwest,50662.75,2025-12-12
ACC-01458,Cooper Group,Mid-Market,HealthTech,Midwest,29206.18,2024-07-22
ACC-01459,"Smith, Weeks and Arroyo",SMB,Data Infrastructure,South,10086.96,2026-05-08
ACC-01460,Evans-Cannon,SMB,Logistics,Northeast,21001.89,2026-02-23
ACC-01461,Harper-Robles,Mid-Market,Legal Tech,South,48146.32,2025-11-13
ACC-01462,"Brooks, Jenkins and Castro",Mid-Market,EdTech,South,58241.94,2024-05-30
ACC-01463,Wright-Espinoza,Mid-Market,HealthTech,West,41294.84,2025-05-24
ACC-01464,"Price, Gray and Baker",SMB,Cybersecurity,West,9693.26,2024-02-24
ACC-01465,Garrett-Black,Mid-Market,Logistics,West,88184.72,2025-01-26
ACC-01466,"Aguirre, Cohen and Mitchell",Mid-Market,E-commerce,Midwest,44678.92,2025-09-30
ACC-01467,"Patel, Adams and Lopez",SMB,HealthTech,EMEA,21048.73,2026-03-22
ACC-01468,White LLC,SMB,Legal Tech,South,16334.26,2024-09-24
ACC-01469,Walsh PLC,SMB,InsurTech,EMEA,8300.4,2026-02-21
ACC-01470,Nelson-Dean,SMB,EdTech,West,14521.71,2024-11-18
ACC-01471,Flores and Sons,Mid-Market,Logistics,South,27338.77,2024-06-30
ACC-01472,Booker Inc,Mid-Market,Legal Tech,Midwest,56946.17,2024-05-17
ACC-01473,Compton LLC,SMB,EdTech,South,20988.19,2025-08-05
ACC-01474,Martinez-Gonzales,Mid-Market,InsurTech,EMEA,62193.67,2025-05-02
ACC-01475,Hall and Sons,Mid-Market,Cybersecurity,EMEA,28622.91,2024-09-26
ACC-01476,Snyder LLC,SMB,EdTech,EMEA,19500.29,2026-02-23
ACC-01477,Collins-Lloyd,Enterprise,E-commerce,West,98725.57,2024-02-16
ACC-01478,Ford-Moody,SMB,E-commerce,Northeast,21762.41,2025-08-20
ACC-01479,Miller-Christensen,SMB,E-commerce,South,9654.95,2024-12-19
ACC-01480,Brown Group,Enterprise,EdTech,Northeast,107499.27,2024-09-07
ACC-01481,Daniels and Sons,SMB,Legal Tech,EMEA,9444.01,2025-12-05
ACC-01482,Huang LLC,SMB,Legal Tech,West,13739.1,2024-01-21
ACC-01483,Clayton-Martinez,SMB,FinTech,South,19182.05,2025-03-08
ACC-01484,"Wright, Wise and Ramos",Mid-Market,EdTech,Northeast,26326.15,2025-04-25
ACC-01485,"Vang, Gonzalez and Moss",Mid-Market,E-commerce,South,62072.98,2024-11-26
ACC-01486,Boyd and Sons,Mid-Market,Logistics,West,69906.16,2024-07-29
ACC-01487,Price-Ali,SMB,InsurTech,Northeast,10832.66,2024-11-02
ACC-01488,Moore-Chandler,SMB,EdTech,Midwest,16448.18,2026-05-17
ACC-01489,"Pineda, Meyer and King",Enterprise,HealthTech,EMEA,156364.83,2024-09-28
ACC-01490,"Evans, Ward and Williams",SMB,Data Infrastructure,South,21678.25,2025-10-01
ACC-01491,"Robinson, Rodriguez and Chen",Mid-Market,HealthTech,EMEA,31157.68,2024-12-10
ACC-01492,Smith-Bauer,SMB,Data Infrastructure,EMEA,16079.56,2024-08-02
ACC-01493,"Wilson, Mccormick and Smith",SMB,HealthTech,Northeast,16578.87,2024-11-03
ACC-01494,Perkins Ltd,SMB,InsurTech,Northeast,11401.31,2025-02-15
ACC-01495,Barker-Moore,SMB,InsurTech,South,19416.52,2025-07-14
ACC-01496,Wright Group,SMB,FinTech,EMEA,22666.07,2025-08-13
ACC-01497,Parks LLC,SMB,Logistics,Northeast,23931.77,2025-06-29
ACC-01498,"Brown, Kelly and Moore",Mid-Market,EdTech,EMEA,72229.98,2024-03-02
ACC-01499,"Moody, Martinez and Hall",SMB,E-commerce,South,10511.64,2024-06-03
ACC-01500,"Kramer, Sherman and Trujillo",Mid-Market,Legal Tech,South,51666.92,2026-05-30
ACC-01501,Quinn-Smith,Mid-Market,HealthTech,Midwest,79987.85,2024-09-30
ACC-01502,Howard-Taylor,Mid-Market,Cybersecurity,Northeast,69645.57,2024-08-29
ACC-01503,Washington Group,SMB,HealthTech,Midwest,11262.57,2024-09-08
ACC-01504,"Phillips, Terry and Lopez",Mid-Market,Legal Tech,South,56549.85,2025-03-22
ACC-01505,Stephens LLC,SMB,FinTech,Midwest,10709.09,2024-05-19
ACC-01506,"Mcdonald, Dillon and George",SMB,Legal Tech,EMEA,10991.75,2026-05-22
ACC-01507,"Martin, Schmidt and Cole",SMB,Logistics,West,8940.56,2024-03-26
ACC-01508,Weaver-Gibson,SMB,Legal Tech,West,23309.77,2025-02-20
ACC-01509,"Hunter, Gross and Andrade",Enterprise,HealthTech,South,382380.26,2026-01-11
ACC-01510,"Vincent, Parsons and Allen",Mid-Market,HR Tech,West,62113.27,2025-05-27
ACC-01511,"Brown, Coffey and Fuentes",Enterprise,InsurTech,EMEA,384399.1,2025-06-21
ACC-01512,Warren Group,SMB,HealthTech,Midwest,18196.96,2026-03-02
ACC-01513,"Moore, Campbell and Ortiz",Mid-Market,E-commerce,EMEA,72920.36,2026-04-05
ACC-01514,Rodriguez-Mills,Mid-Market,HR Tech,South,39170.55,2024-04-19
ACC-01515,Williams and Sons,SMB,Legal Tech,South,14942.38,2025-08-26
ACC-01516,Russo and Sons,SMB,InsurTech,Northeast,19893.5,2024-04-25
ACC-01517,Washington Inc,SMB,EdTech,South,19606.55,2024-10-11
ACC-01518,Duncan Group,Enterprise,Cybersecurity,Northeast,237318.75,2025-01-11
ACC-01519,"Burns, Hanson and Garza",Mid-Market,FinTech,EMEA,27262.61,2026-01-27
ACC-01520,Diaz PLC,Mid-Market,FinTech,Midwest,41443.89,2025-01-28
ACC-01521,"Jones, Conrad and Clark",SMB,E-commerce,West,17093.48,2024-08-30
ACC-01522,Hebert-Collier,Mid-Market,EdTech,West,84136.29,2025-02-06
ACC-01523,Owen-Brown,Enterprise,Legal Tech,Northeast,117977.6,2026-04-22
ACC-01524,"Paul, Zamora and Short",Mid-Market,Legal Tech,Midwest,80862.09,2024-06-13
ACC-01525,"Brown, Jensen and Rice",Enterprise,E-commerce,South,334688.39,2024-10-07
ACC-01526,"Jones, Torres and Blackburn",Mid-Market,Logistics,South,72901.23,2026-05-11
ACC-01527,"Davis, Hardy and Schmidt",SMB,EdTech,West,22014.81,2025-12-16
ACC-01528,Lee Ltd,SMB,HealthTech,Northeast,15154.8,2026-01-16
ACC-01529,Hudson and Sons,Mid-Market,E-commerce,South,70188.66,2026-02-19
ACC-01530,"Curry, Perry and Garcia",SMB,Cybersecurity,South,21447.33,2024-05-19
ACC-01531,"Ray, Craig and Park",SMB,HR Tech,Northeast,13333.27,2024-03-25
ACC-01532,Andrade-Jackson,SMB,HR Tech,EMEA,20130.59,2026-02-25
ACC-01533,Pierce PLC,Mid-Market,Cybersecurity,EMEA,69573.97,2026-03-22
ACC-01534,Sandoval-Ferguson,Enterprise,Logistics,South,360786.81,2024-05-16
ACC-01535,"Ramos, Gomez and Edwards",SMB,Data Infrastructure,Northeast,21591.99,2024-07-22
ACC-01536,Kirk-Gutierrez,SMB,E-commerce,Midwest,14689.4,2025-01-21
ACC-01537,"Jordan, Swanson and Franklin",Enterprise,Data Infrastructure,Midwest,96427.74,2024-01-24
ACC-01538,"Gardner, Brooks and Pierce",Enterprise,Data Infrastructure,Midwest,371121.88,2025-04-18
ACC-01539,"King, Nixon and West",SMB,Cybersecurity,West,14817.59,2025-03-15
ACC-01540,Smith-Johnson,Mid-Market,Cybersecurity,West,87272.14,2024-06-23
ACC-01541,Larson-Holmes,Enterprise,HealthTech,West,312760.86,2025-03-21
ACC-01542,Smith-Joyce,Mid-Market,Logistics,South,32703.3,2025-12-31
ACC-01543,Foley Inc,SMB,Legal Tech,Northeast,20689.53,2025-01-26
ACC-01544,"Short, Ellison and Dixon",SMB,HR Tech,EMEA,11664.63,2026-04-23
ACC-01545,"Howe, Moore and Johnson",SMB,HR Tech,South,11066.29,2026-03-22
